category,updated_at,building_name,room,address,rent_man,fee_man,layout,floor,area_sqm,age_years,structure,file,page,raw_block
ulucks,,アクシオ北九州III,904,北九州市小倉北区浅野2丁目,8,0.5,1LDK,,41.31,,RC,株式会社アンサー倶楽部 管理係.pdf,3,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=3] アクシオ北九州III|浅野2丁目|904|80,000|5,000|1,400|無|無|-|0万|2ヶ月|2026年3月 (0年)|1LDK:|マン|41.31|RC|2026年2月竣工 1階にはローソンがあります★|LPG|100%|ヶ月|0|有|済"
ulucks,,アクシオ小倉,1005,北九州市小倉北区魚町4丁目3-1,5.8,0.5,1K,,24.9,,RC,株式会社アンサー倶楽部 管理係.pdf,3,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=3] アクシオ小倉|魚町4丁目3-1|1005|58,000|5,000|1,100|無|無|なし|0ヶ月|1ヶ月|2015年2月 (11年)|1K:洋7.5|2月28日|マン|24.90|RC|商店街や井筒屋など近隣施設の充実した好立地です♪ AD:100%|LPG|100%|1ヶ月|10,000|無|未定"
ulucks,,アクシオ片野,204,北九州市小倉北区片野1丁目13-6,4.8,0.5,1K,,25.53,,RC,株式会社アンサー倶楽部 管理係.pdf,3,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=3] アクシオ片野|片野1丁目13-6|204|48,000|5,000|1,100|無|無|-|0万|-|2020年2月 (6年)|1K:洋6.8|マン|25.53|RC|●モノレール片野駅から徒歩6分 ●全戸光インターネット無料|100%|1ヶ月|11,000|有|未定"
ulucks,,アクシオ足立,209,北九州市小倉北区大畠3-1-5,8.2,0.5,2LDK,,57.6,,RC,株式会社アンサー倶楽部 管理係.pdf,3,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=3] アクシオ足立|大畠3-1-5|209|82,000|5,000|1,100|(付無料) 敷地内23番 ※ 雨天時水溜まりができま す。|無|なし|0ヶ月|なし|2013年3月 (13年)|2LDK:洋6/洋6/LDK13.5|3月6日|マン|57.60|RC|駐車場1台無料キャンペーン中! 担当:河野080-7998-3596|LPG|100%|1ヶ月|11,000|無|未定"
ulucks,,アクシオ足立,306,北九州市小倉北区大畠3-1-5,6.3,0.4,1LDK,,40.5,,RC,株式会社アンサー倶楽部 管理係.pdf,3,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=3] アクシオ足立|大畠3-1-5|306|63,000|4,000|1,100|(敷地内) 1台無料|無|なし|指定な し|-|2013年3月 (13年)|1LDK:洋5.50/LDK12|マン|40.50|RC|駐車場1台無料!! 担当:河野080-7998-3596|LPG|100%|1ヶ月|11,000|有|未定"
ulucks,,アバンセ黄金,402,北九州市小倉北区黄金1丁目5-6,3,,1DK,,28,,RC,株式会社アンサー倶楽部 管理係.pdf,3,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=3] アバンセ黄金|黄金1丁目5-6|402|30,000|-|1,100|無|無|-|0万|なし|1986年8月 (40年)|1DK:台8/和6|マン|28.00|RC|ペット飼育可物件。 モノレール、コンビニ徒歩圏内。 フリーレント交 渉可。|都市|100%|1ヶ月|11,000|有|済"
ulucks,,カトレアコート,201,北九州市小倉北区黒住町17-8,3.5,0.3,2LDK,,34.78,,木造,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] カトレアコート|黒住町17-8|201|35,000|3,000|1,100|(近) 8,800|無|なし|指定な し|なし|1979年9月 (47年)|2LDK:和4.5/洋6/LDK8|アパ|34.78|木造|敷金・礼金無し!ペット飼育時賃料+2000円 家電希望時家賃+1500円|LPG|100%|1ヶ月|11,000|有|未定"
ulucks,,クロスロード清水,903,北九州市小倉北区弁天町3-5,2.9,,1R,,20,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] クロスロード清水|弁天町3-5|903|29,000|-|1,100|無|無|なし|0万|なし|1988年3月 (38年)|1R:洋8|マン|20.00|RC|『初期費用キャンペーン』フリーレント・ADなど臨機応変に対応します !まずは、ご相談下さい。|LPG|100%|2ヶ月|11,000|有|済"
ulucks,,コモグランデ,403,北九州市小倉北区中井1丁目5-9,10,0.55,3LDK,,73.26,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] コモグランデ|中井1丁目5-9|403 《角 》|100,000|5,500|1,100|(敷地内) 11,000(税込) 普通車可能(屋根有)|無|なし|指定な し|2ヶ月|2015年2月 (11年)|3LDK:台17/洋5/洋5.5/洋4. 5|3月25日|マン|73.26|RC|都市ガス仕様のハイグレードマンション! JCOMネット無料、角部屋!|都市|100%|1ヶ月|11,000|無|未定"
ulucks,,コンプレート古船場,201,北九州市小倉北区古船場町7-8,3.6,2,1R,,16.61,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] コンプレート古船場|古船場町7-8|201|36,000|20,000|1,100|(敷地内) 19,800(税込) 機械式要確認|無|なし|0万|なし|1981年5月 (45年)|1R:洋8.6|マン|16.61|RC|敷金・礼金なし! インターネット無料です。 AD100%。|100%|1ヶ月|11,000|有|済"
ulucks,,コンプレート古船場,203,北九州市小倉北区古船場町7-8,3.6,2,1R,,16.61,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] コンプレート古船場|古船場町7-8|203|36,000|20,000|1,100|(敷地内) 19,800(税込) 機械式要確認|無|なし|0万|なし|1981年5月 (45年)|1R:洋8.6|マン|16.61|RC|敷金・礼金なし! インターネット無料です。 AD100%。|100%|1ヶ月|11,000|有|済"
ulucks,,コンプレート古船場,204,北九州市小倉北区古船場町7-8,4.3,2,1R,,19.81,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] コンプレート古船場|古船場町7-8|204|43,000|20,000|1,100|(敷地内) 19,800(税込) 機械式要確認|無|なし|0万|なし|1981年5月 (45年)|1R:洋10.6|マン|19.81|RC|敷金・礼金なし! インターネット無料です。 AD100%。|100%|1ヶ月|11,000|有|済"
ulucks,,コンプレート古船場,206,北九州市小倉北区古船場町7-8,3.3,2,1R,,15.95,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] コンプレート古船場|古船場町7-8|206|33,000|20,000|1,100|(敷地内) 19,800(税込) 機械式要確認|無|なし|0万|なし|1981年5月 (45年)|1R:洋9.8|4月24日|マン|15.95|RC|敷金・礼金なし! インターネット無料です。 AD100%。|100%|1ヶ月|11,000|無|済"
ulucks,,コンプレート古船場,207,北九州市小倉北区古船場町7-8,3.1,2,1R,,14.72,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] コンプレート古船場|古船場町7-8|207|31,000|20,000|1,100|(敷地内) 19,800(税込) 機械式要確認|無|なし|0万|なし|1981年5月 (45年)|1R:洋9|マン|14.72|RC|敷金・礼金なし! インターネット無料です。 AD100%。|100%|1ヶ月|11,000|有|済"
ulucks,,コンプレート古船場,606,北九州市小倉北区古船場町7-8,4.6,0.4,1DK,,36.39,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] コンプレート古船場|古船場町7-8|606|46,000|4,000|700|(敷地内) 19,800(税込) 機械式要確認|無|なし|0万|なし|1981年5月 (45年)|1DK:洋11.4/DK7|2月26日|マン|36.39|RC|敷金・礼金なし! インターネット無料です。 AD100%。|都市|%|1ヶ月|11,000|無|未定"
ulucks,,コーポひまわり,102,北九州市小倉北区片野新町2-2-20,2.2,,1K,,18.51,,軽鉄,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] コーポひまわり|片野新町2-2-20|102|22,000|-|1,100|無|無|なし|実費|なし|1983年12月 (43年)|1K:和6|アパ|18.51|軽鉄|外国人の方もご相談下さい。 家賃交渉可能です。|都市|100%|1ヶ月|11,000|有|済"
ulucks,,コーポ植田,7,北九州市小倉北区熊本1-10-1,3.3,0.2,2LDK,,44.23,,軽鉄,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] コーポ植田|熊本1-10-1|7|33,000|2,000|1,100|(敷地内) 6,000(税込)|無|なし|0万|なし|1976年11月 (50年)|2LDK:和6/和6/和3/LDK10|アパ|44.23|軽鉄|初期費用等ご相談下さい。 ※外国人不可です|LPG|100%|1ヶ月|11,000|有|済"
ulucks,,サンシティ大畠,208,北九州市小倉北区大畠2-7-3,3.1,0.2,1R,,23.7,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] サンシティ大畠|大畠2-7-3|208|31,000|2,000|1,100|(敷地内) 5,000(税込) 高 さ約170cm|無|なし|0ヶ月|なし|1991年1月 (35年)|1R:洋8|マン|23.70|RC|屋内駐車場確保可能です♪(※高さ制限アリ)|都市|100%|1ヶ月|11,000|有|未定"
ulucks,,サンライフ香春口,205,北九州市小倉北区江南町3-21,7.5,0.4,2LDK,,56,,SRC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] サンライフ香春口|江南町3-21|205|75,000|4,000|1,100|(近) 12,100(税込) 江南 町緑地東隣、賃貸ホーム ...|無|なし|指定な し|なし|1998年9月 (28年)|2LDK:|マン|56.00|SRC|礼金1→0に変更しました(個人契約に限定) 担当:河野 080-7998-3596|都市|100%|1ヶ月|11,000|無|済"
ulucks,,スマート到津,1202,北九州市小倉北区真鶴二丁目11-23,5.9,0.4,1LDK,,31.68,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] スマート到津|真鶴二丁目11-23|1202|59,000|4,000|1,000|無|無|なし|指定な し|2ヶ月|2021年2月 (5年)|1LDK:洋4.13/LDK8|3月31日|マン|31.68|RC|LPG|100%|1ヶ月|11,000|無|4月10日"
ulucks,,スマート到津,1303,北九州市小倉北区真鶴二丁目11-23,9.8,0.5,1LDK,,55.25,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] スマート到津|真鶴二丁目11-23|1303|98,000|5,000|1,100|(敷地内) 14,300(税込)|無|なし|指定な し|2ヶ月|2021年2月 (5年)|1LDK:洋4.73/LDK20.04|3月16日|マン|55.25|RC|上層階のスペシャルルーム! 犬・猫のいずれか2匹までOK★ 担当:ウ メノ 080-7998-3177|LPG|100%|1ヶ月|11,000|無|3月30日"
ulucks,,スマート到津,201,北九州市小倉北区真鶴二丁目11-23,6.1,0.4,1LDK,,38.26,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] スマート到津|真鶴二丁目11-23|201|61,000|4,000|1,000|無|無|なし|指定な し|2ヶ月|2021年3月 (5年)|1LDK:洋3.06/LDK11.74|3月27日|マン|38.26|RC|担当:うめの(080-7998-3177)|LPG|100%|1ヶ月|11,000|無|4月10日"
ulucks,,スマート到津,804,北九州市小倉北区真鶴二丁目11-23,5.6,0.4,1LDK,,31.68,,RC,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] スマート到津|真鶴二丁目11-23|804|56,000|4,000|1,100|無|無|なし|指定な し|2ヶ月|2021年2月 (5年)|1LDK:洋4.13/LDK8|マン|31.68|RC|3月入居承ります。うめの 080-7998-3177|LPG|100%|1ヶ月|11,000|無|未定"
ulucks,,ソフィー21長浜,301,北九州市小倉北区長浜町10-19,2.9,0.3,1R,,20.33,,軽鉄,株式会社アンサー倶楽部 管理係.pdf,4,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=4] ソフィー21長浜|長浜町10-19|301|29,000|3,000|1,100|無|無|なし|0ヶ月|なし|1988年11月 (38年)|1R:洋6|アパ|20.33|軽鉄|AD200% 初期費用に充当可能です!|LPG|100%|2ヶ月|11,000|有|未定"
ulucks,,ダイナコート小倉下到津 II,301,北九州市小倉北区下到津1-7-21,3.3,,1K,,17.18,,SRC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] ダイナコート小倉下到津 II|下到津1-7-21|301|33,000|-|1,100|無|無|なし|0万|なし|1993年7月 (33年)|1K:洋6.8|マン|17.18|SRC|敷金礼金ゼロ!|都市|100%|1ヶ月|11,000|無|未定"
ulucks,,チュリス小倉,207,北九州市小倉北区吉野町13-1,3.3,,1R,,33.84,,SRC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] チュリス小倉|吉野町13-1|207|33,000|-|1,100|無|無|なし|0ヶ月|なし|1975年4月 (51年)|1R:洋14|マン|33.84|SRC|都市|100%|1ヶ月|10,000|無|未定"
ulucks,,ハイツ下到津,403,北九州市小倉北区下到津2-7-24,3,,1DK,,26,,RC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] ハイツ下到津|下到津2-7-24|403|30,000|-|1,100|(敷地内) 7,700(税込) 6|無|なし|0ヶ月|なし|1983年6月 (43年)|1DK:洋6/DK6|マン|26.00|RC|★AD200%orAD100%+フリーレント1ヶ月 ★下到津ランプが近く、利便性 抜群!|都市|100%|2ヶ月|11,000|有|未定"
ulucks,,パレス西小倉,801,北九州市小倉北区大門2丁目3-21,7.6,0.5,3LDK,,64.4,,RC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] パレス西小倉|大門2丁目3-21|801|76,000|5,000|1,100|(敷地内) 13,200(税込) No1区画|無|なし|0ヶ月|2ヶ月|1990年2月 (36年)|3LDK:和6/洋6/洋6/LDK9|マン|64.40|RC|[人気の西小倉小&思永中校区]JR西小倉駅まで徒歩3分の好立地|都市|100%|1ヶ月|16,500|有|未定"
ulucks,,パークハイツ妙見,201,北九州市小倉北区妙見町1-17,8.5,,4LDK,,85.9,,RC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] パークハイツ妙見|妙見町1-17|201|85,000|-|1,100|(付無料)|(敷地内) 5,500(税込) 2 台目|なし|0ヶ月|なし|1996年8月 (30年)|4LDK:台12/和6/洋6/洋6/洋 5|マン|85.90|RC|駐車場1台無料 2台目5500円 フリーレント1ヵ月 小型犬・猫飼育可能条 件変更なし|都市|100%|1ヶ月|11,000|有|済"
ulucks,,ビブレマンション篠崎,501,北九州市小倉北区東篠崎1丁目2-7,2.8,0.2,1K,,22.68,,RC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] ビブレマンション篠崎|東篠崎1丁目2-7|501|28,000|2,000|1,100|無|無|なし|指定な し|なし|1992年8月 (34年)|1K:|マン|22.68|RC|担当(ウメノ):080-7998-3177 高齢者や外国籍の方もOKです。|100%|1ヶ月|11,000|有|済"
ulucks,,フジエホワイトローザ熊 谷,603,北九州市小倉北区熊谷1-29-22,6,,5LDK,,105.1,,RC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] フジエホワイトローザ熊 谷|熊谷1-29-22|603|60,000|-|770|無|無|なし|0ヶ月|-|1990年10月 (36年)|5LDK:和6/和6/和6/洋6/洋5 .5/LDK10.5|マン|105.10|RC|●ゆとりのあるの5LDK ・納戸あり収納が多く魅力的 です。|100%|1ヶ月|11,000|有|済"
ulucks,,フジエホワイトローザ熊 谷,707,北九州市小倉北区熊谷1-29-22,4,,2LDK,,45,,RC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] フジエホワイトローザ熊 谷|熊谷1-29-22|707|40,000|-|1,100|(近) 8,800(税込)|無|なし|0ヶ月|-|1990年10月 (36年)|2LDK:和6/和6/10.5|マン|45.00|RC|担当:080-7998-3177 諸条件ご相談ください!|100%|1ヶ月|11,000|有|済"
ulucks,,ベルコモンズ,605,北九州市小倉北区砂津1丁目5-26,6.7,0.5,1LDK,,35.17,,RC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] ベルコモンズ|砂津1丁目5-26|605|67,000|5,000|1,100|無|無|なし|実費|2ヶ月|2019年1月 (7年)|1LDK:洋4/LDK10|マン|35.17|RC|フィンランドスタイル 北九州中心地のオアシス空間 ●2019年3月完成の デザイナーズマンションです|LPG|100%|1ヶ月|11,000|有|済"
ulucks,,ベルコモンズ,701,北九州市小倉北区砂津1丁目5-26,7.1,0.5,1LDK,,37.18,,RC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] ベルコモンズ|砂津1丁目5-26|701|71,000|5,000|770|無|無|なし|0万|2ヶ月|2019年1月 (7年)|1LDK:洋4/LDK10.8|2月28日|マン|37.18|RC|●パリスタイル ~エレガンスが弾ける上質な空間~ ●2019年1月完成 のデザイナーズマンションです|LPG|100%|1ヶ月|11,000|無|未定"
ulucks,,メゾン・ド・エール,302,北九州市小倉北区砂津2-4-18,3.2,0.3,1R,,20.3,,RC,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] メゾン・ド・エール|砂津2-4-18|302|32,000|3,000|1,100|無|無|なし|0万|なし|1991年2月 (35年)|1R:|マン|20.30|RC|担当:うめの 080-7998-3177 条件交渉など柔軟に対応します。|LPG|100%|2ヶ月|11,000|有|済"
ulucks,,メゾン東武三萩野,505,北九州市小倉北区昭和町13-13,3.3,0.3,1K,,27.7,,鉄骨,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] メゾン東武三萩野|昭和町13-13|505|33,000|3,000|1,350|(敷地内) 5,500(税込) 立 体駐車場|無|なし|0万|なし|1997年2月 (29年)|1K:洋8.6|マン|27.70|鉄骨|●インターネット使用料無料☆[J:com]|都市|100%|1ヶ月|11,000|有|済"
ulucks,,メゾン東武三萩野,706,北九州市小倉北区昭和町13-13,4.3,0.3,1K,,27.7,,鉄骨,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] メゾン東武三萩野|昭和町13-13|706|43,000|3,000|1,350|(敷地内) 5,500(税込) 立 体駐車場|無|なし|0万|なし|1997年2月 (29年)|1K:洋8.6|マン|27.70|鉄骨|●防音室を備えたお部屋です! ●インターネット使用料無料☆[J:com ]|都市|100%|1ヶ月|11,000|有|済"
ulucks,,メゾン東武三萩野,906,北九州市小倉北区昭和町13-13,3.3,0.3,1K,,27.7,,鉄骨,株式会社アンサー倶楽部 管理係.pdf,5,"[source=ulucks file=株式会社アンサー倶楽部 管理係.pdf page=5] メゾン東武三萩野|昭和町13-13|906|33,000|3,000|1,350|(敷地内) 5,500(税込) 立 体駐車場|無|なし|0万|なし|1997年2月 (29年)|1K:洋8.6|マン|27.70|鉄骨|●インターネット使用料無料☆[J:com]|都市|100%|1ヶ月|11,000|有|済"
